Protein	Start	Stop	Direction	BGC_Name	NCBI_Accession	ProteinSize	OrderInCluster	GroupName	RealSpecies	Domain	Domain_Accession	DupGroupName
KAF1832599.1	1	1130	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	1130	6.0	Group_0	Decorospora_gaudefroyi	DIT1_PvcA	PF05141.13	nan
KAF1832600.1	1272	4820	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	3549	5.0	Group_1	Decorospora_gaudefroyi	HATPase_c	PF02518.27	Group_1.8
KAF1832600.1	1272	4820	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	3549	5.0	Group_1	Decorospora_gaudefroyi	HisKA	PF00512.26	nan
KAF1832600.1	1272	4820	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	3549	5.0	Group_1	Decorospora_gaudefroyi	PAS	PF00989.26	nan
KAF1832600.1	1272	4820	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	3549	5.0	Group_1	Decorospora_gaudefroyi	PAS_4	PF08448.11	nan
KAF1832600.1	1272	4820	0	1124_Decorospora_gaudefroyi	GCA_010015605.1	3549	5.0	Group_1	Decorospora_gaudefroyi	Response_reg	PF00072.25	nan
KAF1851401.1	20453	23448	1	1126_Cucurbitaria_berberidis	GCA_010015615.1	2996	6.0	Group_1	Cucurbitaria_berberidis	HATPase_c	PF02518.27	Group_1.8
KAF1851401.1	20453	23448	1	1126_Cucurbitaria_berberidis	GCA_010015615.1	2996	6.0	Group_1	Cucurbitaria_berberidis	HisKA	PF00512.26	nan
KAF1851401.1	20453	23448	1	1126_Cucurbitaria_berberidis	GCA_010015615.1	2996	6.0	Group_1	Cucurbitaria_berberidis	PAS	PF00989.26	nan
KAF1851401.1	20453	23448	1	1126_Cucurbitaria_berberidis	GCA_010015615.1	2996	6.0	Group_1	Cucurbitaria_berberidis	PAS_4	PF08448.11	nan
KAF1851401.1	20453	23448	1	1126_Cucurbitaria_berberidis	GCA_010015615.1	2996	6.0	Group_1	Cucurbitaria_berberidis	Response_reg	PF00072.25	nan
